prod_notif_no,ingredient_id
NOT231001191K,22
NOT231001191K,38
NOT231001191K,39
NOT231001191K,23
NOT231001191K,40
NOT231001191K,26
NOT211200501K,46
NOT211200501K,47
NOT211200501K,48
NOT211200501K,49
NOT211200501K,50
NOT211200501K,51
NOT211200501K,52
NOT230304873K,22
NOT230304873K,23
NOT230304873K,26
NOT230701511K,22
NOT230701511K,23
NOT230701511K,26
NOT230100607K,46
NOT230100607K,47
NOT230100607K,48
NOT230100607K,49
NOT230100607K,50
NOT230100607K,51
NOT230100607K,52
NOT190308412K,22
NOT190308412K,23
NOT190308412K,33
NOT190308412K,24
NOT190308412K,34
NOT190308412K,66
NOT190308412K,26
NOT230105455K,22
NOT230105455K,23
NOT230105455K,58
NOT230105455K,25
NOT230105455K,26
NOT230105455K,59
NOT230105455K,60
NOT230105455K,27
NOT230303514K,28
NOT230303514K,45
NOT230303514K,29
NOT230303514K,30
NOT230303514K,31
NOT230303514K,32
NOT231205118K,22
NOT231205118K,23
NOT231205118K,26
NOT230901650K,22
NOT230901650K,23
NOT230901650K,24
NOT230901650K,61
NOT230901650K,62
NOT230901650K,63
NOT230901650K,64
NOT230901650K,26
NOT230901650K,27
NOT230303091K,41
NOT230303091K,53
NOT230303091K,54
NOT230303091K,55
NOT230303091K,56
NOT230303091K,57
NOT230706637K,22
NOT230706637K,23
NOT230706637K,26
NOT210305984K,22
NOT210305984K,23
NOT210305984K,26
NOT230302499K,22
NOT230302499K,33
NOT230302499K,52
NOT230302499K,65
NOT230302499K,24
NOT230302499K,23
NOT230302499K,26
NOT230504985K,22
NOT230504985K,35
NOT230504985K,36
NOT230504985K,23
NOT230504985K,37
NOT230504985K,26
NOT230504985K,27
NOT211203860K,22
NOT211203860K,23
NOT211203860K,24
NOT211203860K,61
NOT211203860K,62
NOT211203860K,63
NOT211203860K,64
NOT211203860K,26
NOT211203860K,27
NOT231102795K,22
NOT231102795K,23
NOT231102795K,26
NOT191201673K,22
NOT191201673K,23
NOT191201673K,26
NOT230103652K,41
NOT230103652K,53
NOT230103652K,54
NOT230103652K,55
NOT230103652K,56
NOT230103652K,57
NOT231004454K,41
NOT231004454K,53
NOT231004454K,54
NOT231004454K,55
NOT231004454K,56
NOT231004454K,57
NOT190606051K,22
NOT190606051K,23
NOT190606051K,26
NOT230100909K,22
NOT230100909K,33
NOT230100909K,52
NOT230100909K,65
NOT230100909K,24
NOT230100909K,23
NOT230100909K,26
NOT231204571K,22
NOT231204571K,23
NOT231204571K,26
NOT230405298K,22
NOT230405298K,23
NOT230405298K,26
NOT210304022K,22
NOT210304022K,33
NOT210304022K,52
NOT210304022K,65
NOT210304022K,24
NOT210304022K,23
NOT210304022K,26
NOT210605023K,22
NOT210605023K,23
NOT210605023K,26
NOT230303450K,22
NOT230303450K,23
NOT230303450K,58
NOT230303450K,25
NOT230303450K,26
NOT230303450K,59
NOT230303450K,60
NOT230303450K,27
NOT230202762K,22
NOT230202762K,23
NOT230202762K,26
NOT230500662K,22
NOT230500662K,23
NOT230500662K,24
NOT230500662K,61
NOT230500662K,62
NOT230500662K,63
NOT230500662K,64
NOT230500662K,26
NOT230500662K,27
NOT231004999K,22
NOT231004999K,23
NOT231004999K,26
NOT210604173K,22
NOT210604173K,23
NOT210604173K,26
NOT211101462K,22
NOT211101462K,23
NOT211101462K,33
NOT211101462K,24
NOT211101462K,34
NOT211101462K,66
NOT211101462K,26
NOT231204402K,22
NOT231204402K,23
NOT231204402K,26
NOT231101169K,22
NOT231101169K,23
NOT231101169K,26
NOT190402630K,22
NOT190402630K,38
NOT190402630K,39
NOT190402630K,23
NOT190402630K,40
NOT190402630K,26
NOT210501393K,28
NOT210501393K,45
NOT210501393K,29
NOT210501393K,30
NOT210501393K,31
NOT210501393K,32
NOT230404369K,22
NOT230404369K,23
NOT230404369K,26
NOT190805527K,22
NOT190805527K,23
NOT190805527K,26
NOT230406227K,22
NOT230406227K,23
NOT230406227K,33
NOT230406227K,24
NOT230406227K,34
NOT230406227K,66
NOT230406227K,26
NOT190201942K,22
NOT190201942K,33
NOT190201942K,52
NOT190201942K,65
NOT190201942K,24
NOT190201942K,23
NOT190201942K,26
NOT230800737K,22
NOT230800737K,33
NOT230800737K,52
NOT230800737K,65
NOT230800737K,24
NOT230800737K,23
NOT230800737K,26
NOT231100103K,46
NOT231100103K,47
NOT231100103K,48
NOT231100103K,49
NOT231100103K,50
NOT231100103K,51
NOT231100103K,52
NOT230200497K,22
NOT230200497K,23
NOT230200497K,26
NOT231201286K,22
NOT231201286K,23
NOT231201286K,41
NOT231201286K,69
NOT231201286K,26
NOT231201286K,27
NOT191204877K,22
NOT191204877K,35
NOT191204877K,36
NOT191204877K,23
NOT191204877K,37
NOT191204877K,26
NOT191204877K,27
NOT231004875K,22
NOT231004875K,23
NOT231004875K,24
NOT231004875K,61
NOT231004875K,62
NOT231004875K,63
NOT231004875K,64
NOT231004875K,26
NOT231004875K,27
NOT230907531K,22
NOT230907531K,23
NOT230907531K,33
NOT230907531K,24
NOT230907531K,34
NOT230907531K,66
NOT230907531K,26
NOT231000162K,22
NOT231000162K,23
NOT231000162K,24
NOT231000162K,61
NOT231000162K,62
NOT231000162K,63
NOT231000162K,64
NOT231000162K,26
NOT231000162K,27
NOT211100653K,22
NOT211100653K,23
NOT211100653K,58
NOT211100653K,25
NOT211100653K,26
NOT211100653K,59
NOT211100653K,60
NOT211100653K,27
NOT190907126K,22
NOT190907126K,23
NOT190907126K,24
NOT190907126K,61
NOT190907126K,62
NOT190907126K,63
NOT190907126K,64
NOT190907126K,26
NOT190907126K,27
NOT230801087K,22
NOT230801087K,23
NOT230801087K,26
NOT231201215K,22
NOT231201215K,35
NOT231201215K,36
NOT231201215K,23
NOT231201215K,37
NOT231201215K,26
NOT231201215K,27
NOT230902558K,46
NOT230902558K,47
NOT230902558K,48
NOT230902558K,49
NOT230902558K,50
NOT230902558K,51
NOT230902558K,52
NOT210500887K,22
NOT210500887K,23
NOT210500887K,24
NOT210500887K,61
NOT210500887K,62
NOT210500887K,63
NOT210500887K,64
NOT210500887K,26
NOT210500887K,27
NOT230801360K,22
NOT230801360K,23
NOT230801360K,26
NOT231000969K,22
NOT231000969K,23
NOT231000969K,24
NOT231000969K,61
NOT231000969K,62
NOT231000969K,63
NOT231000969K,64
NOT231000969K,26
NOT231000969K,27
NOT231106572K,22
NOT231106572K,23
NOT231106572K,26
NOT190703396K,46
NOT190703396K,47
NOT190703396K,48
NOT190703396K,49
NOT190703396K,50
NOT190703396K,51
NOT190703396K,52
NOT230906752K,22
NOT230906752K,23
NOT230906752K,26
NOT230906194K,22
NOT230906194K,35
NOT230906194K,36
NOT230906194K,23
NOT230906194K,37
NOT230906194K,26
NOT230906194K,27
NOT210401874K,22
NOT210401874K,23
NOT210401874K,26
NOT230200825K,22
NOT230200825K,23
NOT230200825K,24
NOT230200825K,61
NOT230200825K,62
NOT230200825K,63
NOT230200825K,64
NOT230200825K,26
NOT230200825K,27
NOT230705693K,22
NOT230705693K,23
NOT230705693K,33
NOT230705693K,24
NOT230705693K,34
NOT230705693K,66
NOT230705693K,26
NOT230503372K,22
NOT230503372K,23
NOT230503372K,26
NOT230302992K,46
NOT230302992K,47
NOT230302992K,48
NOT230302992K,49
NOT230302992K,50
NOT230302992K,51
NOT230302992K,52
NOT231005810K,22
NOT231005810K,23
NOT231005810K,58
NOT231005810K,25
NOT231005810K,26
NOT231005810K,59
NOT231005810K,60
NOT231005810K,27
NOT230906166K,22
NOT230906166K,33
NOT230906166K,52
NOT230906166K,65
NOT230906166K,24
NOT230906166K,23
NOT230906166K,26
NOT231104495K,22
NOT231104495K,23
NOT231104495K,58
NOT231104495K,25
NOT231104495K,26
NOT231104495K,59
NOT231104495K,60
NOT231104495K,27
NOT210405130K,22
NOT210405130K,23
NOT210405130K,26
NOT230603585K,22
NOT230603585K,23
NOT230603585K,58
NOT230603585K,25
NOT230603585K,26
NOT230603585K,59
NOT230603585K,60
NOT230603585K,27
NOT230605953K,22
NOT230605953K,38
NOT230605953K,39
NOT230605953K,23
NOT230605953K,40
NOT230605953K,26
NOT230701176K,22
NOT230701176K,23
NOT230701176K,24
NOT230701176K,61
NOT230701176K,62
NOT230701176K,63
NOT230701176K,64
NOT230701176K,26
NOT230701176K,27
NOT230300332K,22
NOT230300332K,35
NOT230300332K,36
NOT230300332K,23
NOT230300332K,37
NOT230300332K,26
NOT230300332K,27
NOT231000002K,22
NOT231000002K,23
NOT231000002K,58
NOT231000002K,25
NOT231000002K,26
NOT231000002K,59
NOT231000002K,60
NOT231000002K,27
NOT231006130K,22
NOT231006130K,23
NOT231006130K,26
NOT210801760K,22
NOT210801760K,23
NOT210801760K,24
NOT210801760K,61
NOT210801760K,62
NOT210801760K,63
NOT210801760K,64
NOT210801760K,26
NOT210801760K,27
NOT210700753K,22
NOT210700753K,23
NOT210700753K,26
NOT230700878K,22
NOT230700878K,23
NOT230700878K,26
NOT230705255K,22
NOT230705255K,23
NOT230705255K,26
NOT170700163K,22
NOT170700163K,33
NOT170700163K,52
NOT170700163K,65
NOT170700163K,24
NOT170700163K,23
NOT170700163K,26
NOT210701591K,22
NOT210701591K,33
NOT210701591K,52
NOT210701591K,65
NOT210701591K,24
NOT210701591K,23
NOT210701591K,26
NOT230700078K,46
NOT230700078K,47
NOT230700078K,48
NOT230700078K,49
NOT230700078K,50
NOT230700078K,51
NOT230700078K,52
NOT190906947K,22
NOT190906947K,23
NOT190906947K,24
NOT190906947K,61
NOT190906947K,62
NOT190906947K,63
NOT190906947K,64
NOT190906947K,26
NOT190906947K,27
NOT230703122K,22
NOT230703122K,23
NOT230703122K,58
NOT230703122K,25
NOT230703122K,26
NOT230703122K,59
NOT230703122K,60
NOT230703122K,27
NOT230304582K,22
NOT230304582K,23
NOT230304582K,26
NOT231107764K,22
NOT231107764K,23
NOT231107764K,26
NOT231000230K,22
NOT231000230K,23
NOT231000230K,24
NOT231000230K,61
NOT231000230K,62
NOT231000230K,63
NOT231000230K,64
NOT231000230K,26
NOT231000230K,27
NOT230201644K,22
NOT230201644K,35
NOT230201644K,36
NOT230201644K,23
NOT230201644K,37
NOT230201644K,26
NOT230201644K,27
NOT210405370K,22
NOT210405370K,23
NOT210405370K,26
NOT230903552K,22
NOT230903552K,23
NOT230903552K,26
NOT170701083K,22
NOT170701083K,23
NOT170701083K,26
NOT230201260K,22
NOT230201260K,23
NOT230201260K,26
NOT231105666K,22
NOT231105666K,23
NOT231105666K,58
NOT231105666K,25
NOT231105666K,26
NOT231105666K,59
NOT231105666K,60
NOT231105666K,27
NOT230308116K,22
NOT230308116K,35
NOT230308116K,36
NOT230308116K,23
NOT230308116K,37
NOT230308116K,26
NOT230308116K,27
NOT230700325K,22
NOT230700325K,23
NOT230700325K,26
NOT230805332K,22
NOT230805332K,23
NOT230805332K,33
NOT230805332K,24
NOT230805332K,34
NOT230805332K,66
NOT230805332K,26
NOT230102246K,22
NOT230102246K,23
NOT230102246K,26
NOT211204119K,22
NOT211204119K,23
NOT211204119K,26
NOT230604062K,22
NOT230604062K,23
NOT230604062K,26
NOT230104241K,22
NOT230104241K,23
NOT230104241K,26
NOT230303251K,28
NOT230303251K,45
NOT230303251K,29
NOT230303251K,30
NOT230303251K,31
NOT230303251K,32
NOT230300419K,22
NOT230300419K,23
NOT230300419K,33
NOT230300419K,24
NOT230300419K,34
NOT230300419K,66
NOT230300419K,26
NOT230308122K,22
NOT230308122K,23
NOT230308122K,24
NOT230308122K,61
NOT230308122K,62
NOT230308122K,63
NOT230308122K,64
NOT230308122K,26
NOT230308122K,27
NOT231107876K,22
NOT231107876K,23
NOT231107876K,33
NOT231107876K,24
NOT231107876K,34
NOT231107876K,66
NOT231107876K,26
NOT190100160K,22
NOT190100160K,23
NOT190100160K,26
NOT230201185K,22
NOT230201185K,38
NOT230201185K,39
NOT230201185K,23
NOT230201185K,40
NOT230201185K,26
NOT210900868K,22
NOT210900868K,23
NOT210900868K,24
NOT210900868K,61
NOT210900868K,62
NOT210900868K,63
NOT210900868K,64
NOT210900868K,26
NOT210900868K,27
NOT230702201K,22
NOT230702201K,23
NOT230702201K,26
NOT230100411K,22
NOT230100411K,23
NOT230100411K,33
NOT230100411K,24
NOT230100411K,34
NOT230100411K,66
NOT230100411K,26
NOT230401862K,28
NOT230401862K,45
NOT230401862K,29
NOT230401862K,30
NOT230401862K,31
NOT230401862K,32
NOT230703195K,22
NOT230703195K,23
NOT230703195K,26
NOT230507134K,22
NOT230507134K,23
NOT230507134K,26
NOT230202185K,22
NOT230202185K,23
NOT230202185K,33
NOT230202185K,24
NOT230202185K,34
NOT230202185K,66
NOT230202185K,26
NOT170905105K,22
NOT170905105K,23
NOT170905105K,26
NOT231100152K,22
NOT231100152K,33
NOT231100152K,52
NOT231100152K,65
NOT231100152K,24
NOT231100152K,23
NOT231100152K,26
NOT230806452K,22
NOT230806452K,23
NOT230806452K,33
NOT230806452K,24
NOT230806452K,34
NOT230806452K,66
NOT230806452K,26
NOT210101107K,22
NOT210101107K,23
NOT210101107K,26
NOT231004224K,22
NOT231004224K,38
NOT231004224K,39
NOT231004224K,23
NOT231004224K,40
NOT231004224K,26
NOT210704969K,22
NOT210704969K,23
NOT210704969K,24
NOT210704969K,61
NOT210704969K,62
NOT210704969K,63
NOT210704969K,64
NOT210704969K,26
NOT210704969K,27
NOT231200410K,22
NOT231200410K,38
NOT231200410K,39
NOT231200410K,23
NOT231200410K,40
NOT231200410K,26
NOT210402951K,22
NOT210402951K,23
NOT210402951K,26
NOT231104282K,22
NOT231104282K,23
NOT231104282K,26
NOT230401795K,22
NOT230401795K,23
NOT230401795K,26
NOT211103484K,41
NOT211103484K,53
NOT211103484K,54
NOT211103484K,55
NOT211103484K,56
NOT211103484K,57
NOT231101646K,46
NOT231101646K,47
NOT231101646K,48
NOT231101646K,49
NOT231101646K,50
NOT231101646K,51
NOT231101646K,52
NOT210203025K,41
NOT210203025K,53
NOT210203025K,54
NOT210203025K,55
NOT210203025K,56
NOT210203025K,57
NOT230706013K,22
NOT230706013K,23
NOT230706013K,26
NOT230801368K,41
NOT230801368K,53
NOT230801368K,54
NOT230801368K,55
NOT230801368K,56
NOT230801368K,57
NOT230800069K,22
NOT230800069K,23
NOT230800069K,26
NOT230101115K,22
NOT230101115K,23
NOT230101115K,26
NOT171200476K,22
NOT171200476K,23
NOT171200476K,26
NOT190402493K,22
NOT190402493K,23
NOT190402493K,26
NOT230502654K,28
NOT230502654K,45
NOT230502654K,29
NOT230502654K,30
NOT230502654K,31
NOT230502654K,32
NOT211003064K,22
NOT211003064K,35
NOT211003064K,36
NOT211003064K,23
NOT211003064K,37
NOT211003064K,26
NOT211003064K,27
NOT230403240K,28
NOT230403240K,45
NOT230403240K,29
NOT230403240K,30
NOT230403240K,31
NOT230403240K,32
NOT230506136K,28
NOT230506136K,45
NOT230506136K,29
NOT230506136K,30
NOT230506136K,31
NOT230506136K,32
NOT230804241K,22
NOT230804241K,23
NOT230804241K,26
NOT230900609K,22
NOT230900609K,23
NOT230900609K,24
NOT230900609K,61
NOT230900609K,62
NOT230900609K,63
NOT230900609K,64
NOT230900609K,26
NOT230900609K,27
NOT230806838K,22
NOT230806838K,23
NOT230806838K,24
NOT230806838K,61
NOT230806838K,62
NOT230806838K,63
NOT230806838K,64
NOT230806838K,26
NOT230806838K,27
NOT230603994K,22
NOT230603994K,23
NOT230603994K,24
NOT230603994K,61
NOT230603994K,62
NOT230603994K,63
NOT230603994K,64
NOT230603994K,26
NOT230603994K,27
NOT231007003K,22
NOT231007003K,33
NOT231007003K,52
NOT231007003K,65
NOT231007003K,24
NOT231007003K,23
NOT231007003K,26
NOT230201718K,22
NOT230201718K,23
NOT230201718K,26
NOT210103498K,22
NOT210103498K,41
NOT210103498K,42
NOT210103498K,43
NOT210103498K,44
NOT210103498K,27
NOT230503965K,22
NOT230503965K,23
NOT230503965K,26
NOT230206397K,22
NOT230206397K,23
NOT230206397K,33
NOT230206397K,24
NOT230206397K,34
NOT230206397K,66
NOT230206397K,26
NOT190102546K,22
NOT190102546K,23
NOT190102546K,26
NOT171106530K,41
NOT171106530K,53
NOT171106530K,54
NOT171106530K,55
NOT171106530K,56
NOT171106530K,57
NOT210804467K,28
NOT210804467K,45
NOT210804467K,29
NOT210804467K,30
NOT210804467K,31
NOT210804467K,32
NOT230602060K,22
NOT230602060K,38
NOT230602060K,39
NOT230602060K,23
NOT230602060K,40
NOT230602060K,26
NOT230803000K,22
NOT230803000K,23
NOT230803000K,26
NOT230606504K,22
NOT230606504K,23
NOT230606504K,41
NOT230606504K,69
NOT230606504K,26
NOT230606504K,27
NOT210703311K,22
NOT210703311K,23
NOT210703311K,41
NOT210703311K,69
NOT210703311K,26
NOT210703311K,27
NOT230604935K,22
NOT230604935K,23
NOT230604935K,26
NOT190408396K,22
NOT190408396K,23
NOT190408396K,26
NOT230306919K,22
NOT230306919K,23
NOT230306919K,26
NOT190501358K,41
NOT190501358K,53
NOT190501358K,54
NOT190501358K,55
NOT190501358K,56
NOT190501358K,57
NOT190308499K,22
NOT190308499K,23
NOT190308499K,24
NOT190308499K,61
NOT190308499K,62
NOT190308499K,63
NOT190308499K,64
NOT190308499K,26
NOT190308499K,27
NOT230500204K,22
NOT230500204K,41
NOT230500204K,42
NOT230500204K,43
NOT230500204K,44
NOT230500204K,27
NOT210700141K,22
NOT210700141K,23
NOT210700141K,26
NOT230104057K,22
NOT230104057K,23
NOT230104057K,26
NOT230400992K,22
NOT230400992K,23
NOT230400992K,26
NOT230902455K,22
NOT230902455K,23
NOT230902455K,58
NOT230902455K,25
NOT230902455K,26
NOT230902455K,59
NOT230902455K,60
NOT230902455K,27
NOT210200612K,28
NOT210200612K,45
NOT210200612K,29
NOT210200612K,30
NOT210200612K,31
NOT210200612K,32
NOT211003067K,22
NOT211003067K,23
NOT211003067K,26
NOT210804237K,22
NOT210804237K,23
NOT210804237K,26
NOT190205367K,22
NOT190205367K,23
NOT190205367K,33
NOT190205367K,24
NOT190205367K,34
NOT190205367K,66
NOT190205367K,26
NOT230305663K,22
NOT230305663K,23
NOT230305663K,26
NOT230402132K,22
NOT230402132K,35
NOT230402132K,36
NOT230402132K,23
NOT230402132K,37
NOT230402132K,26
NOT230402132K,27
NOT230900926K,28
NOT230900926K,45
NOT230900926K,29
NOT230900926K,30
NOT230900926K,31
NOT230900926K,32
NOT231103887K,28
NOT231103887K,45
NOT231103887K,29
NOT231103887K,30
NOT231103887K,31
NOT231103887K,32
NOT230602791K,22
NOT230602791K,23
NOT230602791K,33
NOT230602791K,24
NOT230602791K,34
NOT230602791K,66
NOT230602791K,26
NOT210605040K,22
NOT210605040K,23
NOT210605040K,26
NOT231001896K,22
NOT231001896K,23
NOT231001896K,26
NOT210504264K,22
NOT210504264K,23
NOT210504264K,26
NOT230406257K,22
NOT230406257K,23
NOT230406257K,26
NOT210306201K,22
NOT210306201K,23
NOT210306201K,24
NOT210306201K,61
NOT210306201K,62
NOT210306201K,63
NOT210306201K,64
NOT210306201K,26
NOT210306201K,27
NOT231105059K,22
NOT231105059K,23
NOT231105059K,24
NOT231105059K,61
NOT231105059K,62
NOT231105059K,63
NOT231105059K,64
NOT231105059K,26
NOT231105059K,27
NOT230605856K,22
NOT230605856K,23
NOT230605856K,26
NOT231102552K,22
NOT231102552K,23
NOT231102552K,26
NOT230405432K,22
NOT230405432K,23
NOT230405432K,26
NOT230706887K,22
NOT230706887K,23
NOT230706887K,26
NOT190501331K,22
NOT190501331K,23
NOT190501331K,26
NOT230903647K,22
NOT230903647K,23
NOT230903647K,24
NOT230903647K,61
NOT230903647K,62
NOT230903647K,63
NOT230903647K,64
NOT230903647K,26
NOT230903647K,27
NOT210106254K,22
NOT210106254K,38
NOT210106254K,39
NOT210106254K,23
NOT210106254K,40
NOT210106254K,26
NOT231107933K,22
NOT231107933K,23
NOT231107933K,26
NOT211201262K,22
NOT211201262K,23
NOT211201262K,24
NOT211201262K,61
NOT211201262K,62
NOT211201262K,63
NOT211201262K,64
NOT211201262K,26
NOT211201262K,27
NOT210606296K,22
NOT210606296K,35
NOT210606296K,36
NOT210606296K,23
NOT210606296K,37
NOT210606296K,26
NOT210606296K,27
NOT210103050K,22
NOT210103050K,23
NOT210103050K,24
NOT210103050K,61
NOT210103050K,62
NOT210103050K,63
NOT210103050K,64
NOT210103050K,26
NOT210103050K,27
NOT230904263K,22
NOT230904263K,23
NOT230904263K,26
NOT230606965K,22
NOT230606965K,23
NOT230606965K,26
NOT190507556K,22
NOT190507556K,23
NOT190507556K,24
NOT190507556K,61
NOT190507556K,62
NOT190507556K,63
NOT190507556K,64
NOT190507556K,26
NOT190507556K,27
NOT231202131K,22
NOT231202131K,35
NOT231202131K,36
NOT231202131K,23
NOT231202131K,37
NOT231202131K,26
NOT231202131K,27
NOT211103383K,22
NOT211103383K,38
NOT211103383K,39
NOT211103383K,23
NOT211103383K,40
NOT211103383K,26
NOT190305261K,22
NOT190305261K,23
NOT190305261K,26
NOT210403865K,22
NOT210403865K,35
NOT210403865K,36
NOT210403865K,23
NOT210403865K,37
NOT210403865K,26
NOT210403865K,27
NOT170906879K,22
NOT170906879K,23
NOT170906879K,26
NOT230604046K,22
NOT230604046K,23
NOT230604046K,33
NOT230604046K,24
NOT230604046K,34
NOT230604046K,66
NOT230604046K,26
NOT230100840K,22
NOT230100840K,23
NOT230100840K,58
NOT230100840K,25
NOT230100840K,26
NOT230100840K,59
NOT230100840K,60
NOT230100840K,27
NOT230403352K,22
NOT230403352K,23
NOT230403352K,24
NOT230403352K,61
NOT230403352K,62
NOT230403352K,63
NOT230403352K,64
NOT230403352K,26
NOT230403352K,27
NOT231002680K,22
NOT231002680K,23
NOT231002680K,26
NOT190604337K,46
NOT190604337K,47
NOT190604337K,48
NOT190604337K,49
NOT190604337K,50
NOT190604337K,51
NOT190604337K,52
NOT231200393K,22
NOT231200393K,23
NOT231200393K,24
NOT231200393K,61
NOT231200393K,62
NOT231200393K,63
NOT231200393K,64
NOT231200393K,26
NOT231200393K,27
NOT230506741K,28
NOT230506741K,45
NOT230506741K,29
NOT230506741K,30
NOT230506741K,31
NOT230506741K,32
NOT230500608K,22
NOT230500608K,23
NOT230500608K,24
NOT230500608K,61
NOT230500608K,62
NOT230500608K,63
NOT230500608K,64
NOT230500608K,26
NOT230500608K,27
NOT210100529K,22
NOT210100529K,23
NOT210100529K,26
NOT210202237K,22
NOT210202237K,23
NOT210202237K,26
NOT211004816K,22
NOT211004816K,23
NOT211004816K,58
NOT211004816K,25
NOT211004816K,26
NOT211004816K,59
NOT211004816K,60
NOT211004816K,27
NOT231100237K,22
NOT231100237K,33
NOT231100237K,52
NOT231100237K,65
NOT231100237K,24
NOT231100237K,23
NOT231100237K,26
NOT230805560K,22
NOT230805560K,23
NOT230805560K,26
NOT210800753K,22
NOT210800753K,23
NOT210800753K,26
NOT230201166K,41
NOT230201166K,53
NOT230201166K,54
NOT230201166K,55
NOT230201166K,56
NOT230201166K,57
NOT230101384K,22
NOT230101384K,23
NOT230101384K,26
NOT231200651K,22
NOT231200651K,23
NOT231200651K,26
NOT231204377K,28
NOT231204377K,45
NOT231204377K,29
NOT231204377K,30
NOT231204377K,31
NOT231204377K,32
NOT190104712K,22
NOT190104712K,23
NOT190104712K,33
NOT190104712K,24
NOT190104712K,34
NOT190104712K,66
NOT190104712K,26
NOT230601373K,22
NOT230601373K,23
NOT230601373K,26
NOT230702365K,22
NOT230702365K,23
NOT230702365K,24
NOT230702365K,61
NOT230702365K,62
NOT230702365K,63
NOT230702365K,64
NOT230702365K,26
NOT230702365K,27
NOT170904970K,22
NOT170904970K,23
NOT170904970K,26
NOT210504124K,22
NOT210504124K,23
NOT210504124K,58
NOT210504124K,25
NOT210504124K,26
NOT210504124K,59
NOT210504124K,60
NOT210504124K,27
NOT211200749K,22
NOT211200749K,23
NOT211200749K,24
NOT211200749K,61
NOT211200749K,62
NOT211200749K,63
NOT211200749K,64
NOT211200749K,26
NOT211200749K,27
NOT191106116K,22
NOT191106116K,23
NOT191106116K,26
NOT210902282K,41
NOT210902282K,53
NOT210902282K,54
NOT210902282K,55
NOT210902282K,56
NOT210902282K,57
NOT211200909K,41
NOT211200909K,53
NOT211200909K,54
NOT211200909K,55
NOT211200909K,56
NOT211200909K,57
NOT210903588K,28
NOT210903588K,45
NOT210903588K,29
NOT210903588K,30
NOT210903588K,31
NOT210903588K,32
NOT211204241K,22
NOT211204241K,23
NOT211204241K,26
NOT231202486K,41
NOT231202486K,53
NOT231202486K,54
NOT231202486K,55
NOT231202486K,56
NOT231202486K,57
NOT210106890K,22
NOT210106890K,23
NOT210106890K,24
NOT210106890K,61
NOT210106890K,62
NOT210106890K,63
NOT210106890K,64
NOT210106890K,26
NOT210106890K,27
